159,254,"[15329183, 15043865, 14521649, 14174125, 13136848, 12832576, 12577614, 12347964, 10437062, 10132165, 10036870, 9991462, 9887035, 9752117, 9546826, 9272236, 9167012, 9098811, 9088847, 9006032, 8924545, 8761270, 8594171, 8368404, 8254382, 7952495, 7875381, 7741158, 7223425, 7134781, 7106709, 7014978, 6987629, 6913603, 6900687, 6798259, 6716622, 6615339, 6577635, 6561553, 6428702, 6383583, 6357353, 6292147, 5877765, 5842909, 5607278, 5513058, 5476553, 5460189, 5414238, 5387406, 5353498, 5335665, 5285796, 5223718, 5182095, 5097222, 5068699, 5045600, 5014691, 4967240, 4911850, 4828716, 4812360, 4799044, 4659032, 4654106, 4605853, 4580402, 4556037, 4510833, 4489199, 4461878, 4386107, 4348101, 4310840, 4277025, 4190657, 4085108, 4027426, 4011426, 3903737, 3857278, 3814349, 3814282, 3791604, 3772009, 3739214, 3701665, 3683647, 3666982, 3654859, 3647550, 3606393, 3524769, 3421797, 3354499, 3199553, 3147099, 3102659, 3065524, 2953226, 2878747, 2862684, 2704429, 2564367, 2524966, 2486181, 2457074, 2428635, 2392538, 2374697, 2356551, 2341160, 2338677, 2333924, 2329050, 2323856, 2320137, 2316309, 2314653, 2309738, 2303662, 2234580, 2228894, 2227599, 2211263, 2201434, 2149324, 2141330, 2128774, 2126073, 2125694, 2088472, 2059477, 2043433, 2019074, 2003061, 1972995, 1967344, 1962561, 1955647, 1951111, 1946651, 1937224, 1931539, 1925619, 1921322, 1916916, 1907923, 1901899, 1896040, 1891292, 1886080, 1821659, 1767152, 1758237, 1698041, 1636499, 1621176, 1584169, 1528720, 1486931, 1462730, 1439104, 1389642, 1379191, 1334335, 1276997, 1199522, 1155649, 1153321, 1145834, 1136592, 1127235, 1090041, 1071325, 1015674, 933367, 897699, 892307, 845222, 824411, 807995, 804788, 778847, 778695, 763729, 732218, 706440, 684212, 681980, 654019, 603874, 597113, 593422, 587981, 586210, 580977, 563624, 548869, 518002, 466306, 437945, 414979, 396466, 393832, 364939, 338282, 296942, 256633, 251336, 218927, 211290, 190049, 161506, 143412, 143320, 117550, 115636, 103799, 94634, 92420, 72334, 39778, 32079, 28914, 24168, 23522, 22676, 15252, 13223, 12933, 9449, 8932, 8525, 8087, 7901, 7639, 6944, 6708, 6705, 6257, 5594, 5525, 5325, 5323, 3333, 3323, 154, 65, 64, 47]"
395,377,"[5686658, 4010537, 3156037, 3007114, 2787764, 2706687, 2589293, 2532100, 2468837, 2356745, 2248101, 2206938, 2156601, 2133356, 2104670, 2104561, 2083633, 2064413, 2021448, 2015949, 426731, 423100, 423046, 416380, 410521, 408445, 407846, 401407, 397279, 392789, 392021, 392020, 390726, 388452, 386321, 385855, 385825, 385818, 383469, 380220, 377838, 374679, 374206, 373874, 373834, 357361, 356522, 356165, 355750, 353427, 352980, 350300, 348275, 347470, 345153, 344958, 344802, 344606, 344501, 344276, 344272, 343782, 341196, 328760, 328647, 327558, 327382, 327129, 327047, 326638, 323637, 322920, 322249, 321235, 319662, 318165, 318151, 317323, 316660, 315173, 314600, 313884, 313875, 312420, 311458, 301904, 300080, 299086, 298155, 297704, 297674, 294267, 294263, 293217, 293188, 293180, 293012, 293009, 292584, 292369, 291969, 288161, 287364, 286343, 286210, 285692, 284523, 284240, 284138, 284133, 284130, 283322, 281729, 281333, 281181, 275491, 272764, 272758, 271762, 269569, 269195, 268221, 266277, 266248, 262494, 259644, 258775, 258595, 257944, 256530, 255861, 254809, 253278, 253108, 250922, 250264, 250193, 249583, 249145, 249136, 248997, 248191, 248055, 245631, 245620, 245191, 244486, 243407, 243233, 243055, 242222, 239017, 238739, 237609, 237285, 237236, 237091, 237086, 237044, 236930, 236890, 236202, 235481, 235354, 234601, 234566, 233847, 231911, 231572, 230963, 230945, 230651, 230329, 228625, 228380, 228162, 227405, 226608, 225823, 225460, 225096, 224866, 223879, 223213, 222933, 222734, 222162, 221875, 221728, 221126, 220764, 220068, 218410, 218019, 217718, 216324, 216162, 216114, 215883, 215191, 214446, 214145, 214117, 214090, 213772, 213574, 211415, 211323, 209597, 209417, 209411, 208094, 207719, 207374, 205593, 205066, 205062, 204792, 204691, 203922, 202602, 199737, 199601, 199592, 199579, 199104, 198328, 198135, 197518, 196521, 196377, 196080, 195041, 194282, 193819, 192902, 192499, 192105, 192092, 189613, 189104, 188830, 188069, 188057, 187759, 187746, 186402, 186359, 186324, 186134, 186118, 186117, 184257, 183889, 183815, 183608, 183390, 183384, 182817, 182747, 182031, 181899, 181269, 180914, 180337, 179789, 179586, 177430, 177321, 177103, 176687, 175051, 174303, 173484, 172863, 172005, 171083, 170677, 169852, 169846, 169825, 169418, 168613, 168428, 166907, 166896, 166553, 166436, 165679, 164759, 164005, 163999, 163776, 163066, 162210, 162046, 161628, 161607, 161386, 161379, 161202, 161196, 160988, 160561, 160447, 159975, 159677, 159462, 159260, 159106, 158812, 158212, 157829, 156869, 156346, 156345, 155147, 154490, 154325, 154138, 154124, 152964, 152960, 152490, 151610, 151548, 150807, 150690, 150430, 150076, 149853, 149851, 149707, 149366, 149027, 148899, 148873, 148858, 148516, 148236, 147838, 147833, 147649, 147628, 147439, 147044, 147040, 146840, 146833, 146245, 145891, 145889, 145728, 145159, 144862, 144861, 144528, 144266, 143902, 143882, 143834, 143472, 142912, 142369, 142232, 142002, 141955, 141708, 141498, 141473, 141470, 141241, 141207, 104918, 80378, 69508, 46253]"
608,89,"[10146576, 8229828, 7657678, 7643487, 7150881, 7003946, 6953689, 6940842, 6749543, 6210878, 5679935, 5610229, 4930411, 4893579, 4787933, 4735885, 4638551, 4492506, 4097118, 3630416, 3436510, 3318032, 3208022, 3131702, 2984155, 2695488, 2676054, 2507058, 2392627, 2142093, 2048181, 1939079, 1917648, 1603562, 1455602, 1244948, 1032012, 935768, 933859, 794188, 731947, 660489, 599546, 469338, 442632, 412797, 408419, 408417, 393781, 385447, 381832, 372815, 360868, 326447, 240452, 234424, 220042, 214793, 196130, 170041, 169869, 163047, 154368, 121338, 101472, 93835, 90375, 86604, 86428, 82280, 73745, 73273, 70668, 61160, 55462, 54598, 47461, 43752, 42816, 36124, 35565, 34087, 17138, 10856, 10245, 4303, 2283, 2282, 1159]"
629,96,"[49279, 49278, 49270, 49229, 48782, 11129, 10180, 9436, 8831, 8366, 7839, 7244, 6763, 6142, 5799, 5547, 5330, 5272, 5239, 4979, 4971, 4941, 4873, 4772, 4683, 4541, 4540, 4506, 4428, 4417, 4240, 4239, 4094, 4091, 3981, 3941, 3938, 3853, 3833, 3708, 3561, 3518, 3478, 3372, 3126, 3121, 2923, 2921, 2612, 2608, 2503, 2497, 2321, 2319, 2318, 2294, 2243, 2191, 2094, 2090, 2055, 2054, 2053, 1975, 1961, 1879, 1846, 1844, 1843, 1786, 1785, 1780, 1745, 1739, 1707, 1705, 1656, 1622, 1617, 1583, 1580, 1536, 1533, 1492, 1491, 1490, 1315, 1251, 1196, 1135, 1094, 1059, 1050, 1036, 1028, 1002]"
704,129,"[14995374, 8413165, 6788328, 5996211, 5927337, 5816971, 5677875, 5251212, 4493760, 4243647, 3822796, 3675020, 3554407, 3399565, 3323835, 3302578, 3268548, 3241307, 3125976, 3049798, 2938595, 2889553, 2864711, 2797853, 1961057, 1929423, 1879052, 1218089, 1209541, 1204011, 1186646, 1111656, 1009005, 855140, 840692, 827934, 823142, 815192, 806852, 801100, 796887, 793719, 792729, 783371, 774502, 769138, 758722, 754290, 751897, 748678, 745246, 741976, 734997, 732951, 728837, 707855, 702323, 691387, 687625, 685935, 683846, 681556, 680035, 673416, 661481, 644830, 609389, 567784, 538845, 532654, 529161, 464213, 450524, 448439, 444540, 435359, 429206, 424115, 421707, 413490, 409020, 403675, 400464, 397168, 393123, 389637, 387185, 381349, 378605, 375926, 367566, 359063, 348686, 344595, 330460, 325774, 318023, 310012, 297671, 288863, 285674, 284202, 267866, 264428, 262535, 259926, 259464, 255320, 252552, 250333, 248425, 243060, 241196, 232375, 229733, 226377, 223870, 223062, 219932, 217711, 214820, 211030, 209136, 205132, 202255, 200220, 198287, 196690, 194967]"
843,770,"[2923833, 2743145, 2507597, 2496033, 2484010, 2148262, 1997276, 1987580, 1945377, 1928258, 1746272, 1697989, 1624622, 1607907, 1548196, 1543961, 1368330, 1286494, 1269234, 1268785, 1265595, 1237708, 1235472, 1218704, 1213723, 1176550, 1113513, 1091699, 1083577, 1080499, 1078707, 1077708, 1077524, 1077143, 1073343, 1054122, 1051372, 1051085, 1037615, 1022176, 1019532, 1000834, 997081, 981342, 952859, 922360, 898075, 852434, 817667, 813124, 810470, 810428, 807823, 807813, 805751, 801588, 797992, 796897, 796365, 788588, 786854, 775729, 774382, 759721, 753544, 752508, 751505, 746341, 727631, 710816, 708719, 707288, 706696, 697274, 693566, 685354, 685225, 684937, 655171, 641524, 610381, 606281, 606275, 603506, 603465, 603147, 602909, 602885, 592943, 591820, 589474, 589392, 584713, 582512, 573579, 573038, 570596, 567618, 564514, 560640, 556411, 555003, 553848, 552047, 552044, 549631, 549628, 549345, 549277, 547723, 543870, 541447, 537955, 536801, 536767, 536553, 535256, 533791, 533550, 520251, 520011, 519522, 518905, 518647, 513536, 511453, 510155, 508981, 488366, 487263, 481285, 480405, 477249, 469622, 467377, 466758, 463841, 461918, 460886, 460767, 459416, 459389, 459385, 458354, 458027, 456594, 455008, 454992, 453766, 450852, 450449, 448749, 447967, 447849, 445296, 445183, 444400, 443351, 441750, 440716, 439433, 439151, 438020, 438005, 437646, 436670, 436640, 435994, 432501, 432239, 431239, 429828, 429191, 427856, 426527, 426510, 425414, 424548, 423895, 423891, 423440, 421728, 421726, 419858, 419771, 419095, 419092, 419089, 418380, 415545, 414662, 413910, 413321, 412353, 412257, 411234, 410558, 408869, 408305, 408294, 407944, 406512, 406264, 405557, 405551, 402842, 402666, 400536, 399997, 399996, 399463, 398323, 397761, 397618, 396347, 396175, 395438, 394729, 394280, 394279, 394044, 393588, 392774, 391399, 390696, 390578, 390503, 390232, 390108, 389964, 389930, 389686, 389685, 389149, 389056, 387118, 386435, 386348, 385953, 385755, 385461, 385312, 385209, 385206, 384261, 383751, 383169, 382170, 381902, 381784, 381766, 381699, 381626, 381454, 381348, 380952, 380733, 380691, 380397, 380280, 379227, 377509, 377409, 376842, 376538, 376422, 376317, 375610, 374247, 373499, 372677, 371820, 371264, 369977, 369758, 369444, 369090, 368551, 366827, 366374, 365249, 364750, 364206, 364055, 363083, 363048, 362681, 361922, 361689, 361486, 361448, 361212, 359753, 359277, 359262, 358888, 358630, 358531, 358435, 358387, 358302, 358014, 357424, 357353, 357235, 357231, 355853, 355851, 355430, 354778, 354678, 354264, 354025, 353961, 353939, 353654, 353534, 352883, 351729, 351724, 351573, 351436, 351198, 350002, 349281, 348616, 348004, 347557, 347389, 347145, 344406, 344202, 343967, 343963, 343365, 342528, 341882, 341180, 341028, 340607, 340384, 340184, 339909, 339205, 339129, 339105, 339080, 338769, 338548, 338545, 337232, 336807, 336160, 335835, 333912, 333343, 333319, 333260, 331712, 331487, 330989, 330416, 329688, 329489, 329444, 329323, 329259, 328700, 327395, 326873, 326556, 326277, 325752, 325038, 324220, 323755, 323704, 322596, 322436, 322014, 321558, 321239, 319741, 319433, 319293, 318070, 318047, 317844, 317839, 317742, 316392, 315963, 315713, 315330, 314961, 314855, 314846, 314750, 314719, 314364, 314362, 314359, 314358, 314344, 314333, 313957, 313919, 313394, 313393, 312933, 312542, 311905, 311365, 311361, 310557, 310494, 310483, 310037, 308602, 308524, 308491, 308110, 308085, 307429, 306884, 305324, 303561, 303541, 303440, 302866, 302864, 302863, 302254, 302253, 301809, 301629, 301373, 300766, 299887, 299821, 299709, 299708, 299137, 298779, 298137, 297203, 297165, 297154, 296922, 296827, 296141, 295967, 295887, 295746, 294822, 294157, 294156, 294154, 293870, 291735, 291544, 291328, 291137, 290878, 290684, 290327, 289799, 289732, 289429, 288429, 287960, 287915, 287912, 287596, 287561, 287548, 286935, 286916, 286180, 285621, 285457, 285120, 285060, 285050, 284553, 284532, 284473, 284369, 284359, 284350, 283455, 283016, 282937, 282928, 282904, 282039, 282028, 281684, 281556, 281428, 281372, 281089, 280380, 279732, 279662, 279427, 279235, 278786, 278276, 278057, 277866, 277548, 277410, 277405, 277250, 277206, 276927, 276880, 276599, 276331, 276327, 275897, 275855, 275654, 275575, 275216, 274754, 274579, 274577, 274555, 274536, 273811, 273789, 273787, 273784, 273779, 273647, 273572, 273316, 273105, 272701, 272546, 272545, 272399, 272360, 272262, 272134, 271845, 271821, 271449, 270828, 270807, 270472, 270183, 269949, 269892, 269805, 269509, 269504, 269503, 269502, 269500, 268942, 268727, 268418, 268176, 267962, 267895, 266800, 266796, 266720, 266719, 266598, 266564, 266372, 266261, 266257, 266134, 265493, 265411, 265127, 264939, 264925, 264894, 264878, 263061, 263054, 263053, 262691, 262108, 261879, 261877, 261823, 261817, 261815, 260458, 260438, 260130, 260118, 259988, 259811, 259413, 259188, 259147, 258809, 258684, 257182, 257064, 256027, 255996, 255827, 255823, 255283, 255106, 254663, 254314, 254313, 254210, 254148, 254076, 254068, 254040, 254024, 253847, 253554, 253338, 253255, 253248, 253050, 252907, 252905, 252832, 252830, 252630, 252594, 252338, 252224, 252198, 252195, 252191, 251876, 251870, 251869, 251868, 251862, 251861, 251860, 251668, 251629, 251608, 251238, 251237, 251236, 251235, 251234, 251108, 251106, 251034, 250721, 250509, 250506, 250493, 250251, 250170, 250167, 250163, 250160, 250127, 250121, 249692, 249690, 249689, 249688, 249379, 249135, 249132, 249129, 249122, 249118, 249116, 249114, 248989, 248920, 248873, 248870, 248802, 248801, 248797, 248795, 248390, 248388, 248386, 248381, 248378, 248377, 248247, 248175, 248172, 248133, 248132, 248124, 247651, 247649, 247648, 247389, 246970, 246969, 246967, 246966, 246618, 246615, 246386, 246385, 246208, 246132, 245817, 245537, 245348, 245329, 245131, 244859, 244851, 244850, 244680, 244223, 244218, 244214, 243599, 243560, 243504, 243054, 243038, 243027, 242870, 242859, 242507, 240470, 240265, 240209, 239985, 239582, 239567, 238904, 238894, 238890, 238833, 238493, 237913, 237912, 237188, 236273, 235624, 235603, 234512, 234021, 233555, 232404, 232401, 227731, 227696, 223835, 223313, 222917, 221436, 221397, 216946, 215467, 209284, 188823, 180664]"
899,48,"[11990102, 8601111, 8475593, 8201705, 5746380, 5639345, 5456550, 5283341, 5257059, 5154901, 5060056, 3869503, 3556112, 3444582, 3312082, 3250999, 3211554, 3191307, 2974528, 2920510, 2920502, 2875303, 2480161, 2270787, 2269432, 2269291, 2269140, 2263102, 2263022, 2262909, 2261273, 2261135, 2068105, 1891977, 1687354, 1649286, 1608866, 1542634, 1503154, 1464981, 1427720, 1389510, 33598, 25435, 20390, 19754, 18085, 7009]"
1101,35,"[13703948, 11071951, 10776029, 10425365, 9789889, 9766469, 9750719, 9476641, 9424382, 9372641, 9335780, 9252841, 8966277, 8898066, 7557491, 7397883, 7382919, 6827468, 6434729, 6396662, 419924, 418293, 388605, 197050, 108506, 27886, 7735, 4248, 3665, 2480, 1763, 1577, 1393, 261, 86]"
1348,1082,"[8700063, 4739226, 992117, 875622, 811243, 808672, 808670, 784723, 773817, 773398, 773384, 773372, 766417, 766386, 766340, 766318, 751750, 749392, 748422, 723640, 721875, 721868, 721862, 721578, 717657, 717472, 717455, 717438, 717426, 717349, 717340, 693717, 687946, 687920, 680117, 680104, 680086, 664529, 664508, 661052, 661049, 661041, 659226, 654389, 654339, 652176, 652078, 651045, 651019, 651009, 650983, 650966, 650954, 649947, 649804, 649776, 648989, 648964, 648901, 640263, 637057, 634516, 631493, 626274, 626184, 626180, 626171, 624480, 624426, 624160, 624131, 623635, 623603, 623566, 621499, 620071, 620036, 618624, 611219, 608354, 605945, 602793, 602766, 602363, 600466, 600461, 598750, 598657, 598552, 598536, 598523, 593451, 592256, 590804, 590004, 588641, 587633, 587628, 585780, 584889, 584884, 581906, 581905, 581549, 578469, 577966, 577964, 577913, 577705, 576945, 574953, 570827, 569615, 568660, 568648, 568646, 568644, 566627, 566622, 561195, 560221, 559350, 559348, 558219, 558214, 558204, 557406, 555755, 555752, 554862, 554855, 554852, 554600, 554596, 554594, 554587, 550707, 550701, 548959, 547786, 546624, 544877, 544869, 544864, 543980, 543968, 542524, 542498, 541809, 541805, 541494, 539960, 538751, 538749, 538743, 534049, 534033, 534004, 532463, 531853, 531668, 531666, 529970, 529966, 529965, 529016, 528977, 528969, 526471, 526463, 526451, 522441, 521882, 521831, 520154, 520047, 520040, 520018, 517603, 517342, 517332, 517326, 516369, 516253, 516225, 515706, 515705, 514440, 513958, 513952, 513464, 513460, 513227, 513226, 513183, 511856, 509291, 509278, 509227, 507429, 507426, 507382, 507354, 506230, 506206, 506200, 506170, 503063, 503050, 503048, 503045, 500660, 500658, 500656, 500338, 499594, 498364, 496407, 496275, 496258, 495526, 495522, 494583, 494555, 494530, 494027, 493176, 492803, 492759, 492732, 492466, 491787, 491760, 491309, 491290, 491097, 490813, 490811, 490807, 490806, 489855, 489850, 489847, 489201, 488310, 488092, 488088, 488085, 488080, 487373, 487036, 487013, 486368, 480990, 480986, 480984, 480977, 470758, 470723, 469682, 463762, 463750, 463733, 463728, 462789, 462696, 461514, 461504, 459936, 459930, 459877, 459595, 458733, 458505, 458499, 458495, 458425, 457922, 457851, 457846, 457842, 457834, 457805, 457010, 457006, 456981, 456952, 455160, 455157, 455154, 455153, 455146, 455145, 455144, 455136, 455135, 455134, 455133, 454859, 454719, 454713, 454693, 454682, 454674, 454669, 454648, 454646, 454642, 454638, 454629, 454619, 454611, 454606, 454600, 454596, 454594, 454592, 454582, 454574, 454570, 454489, 454483, 454010, 450137, 450116, 449237, 449235, 449225, 448872, 448870, 448854, 448261, 448166, 448144, 448110, 448105, 448073, 448058, 448024, 448011, 447997, 447822, 447361, 447193, 447185, 447182, 446342, 446337, 446333, 446330, 446319, 446309, 446304, 446301, 446292, 446282, 446278, 444924, 444902, 444900, 444881, 444870, 444862, 444861, 444842, 444818, 444811, 444808, 444805, 444798, 444792, 444790, 444787, 444463, 444462, 444460, 444459, 444262, 444256, 444244, 444241, 444239, 444236, 444234, 443445, 443427, 443418, 443365, 443360, 443359, 443348, 443342, 443340, 443336, 443319, 443316, 443313, 442617, 442611, 442604, 442590, 442579, 442566, 442541, 442539, 442525, 442522, 442506, 442493, 441705, 441594, 441590, 441589, 441584, 441580, 441577, 441285, 441284, 441283, 439656, 439628, 438232, 438222, 438219, 438209, 438202, 438193, 438190, 438181, 438154, 437536, 437461, 437458, 437455, 437436, 437428, 437415, 437411, 437408, 437404, 437399, 437379, 437376, 437374, 437359, 437353, 437341, 437340, 437334, 437315, 437277, 437219, 437207, 437206, 437203, 436730, 436717, 436709, 436703, 436683, 436411, 436408, 436389, 436386, 436384, 436383, 436381, 436380, 436376, 436374, 436370, 436368, 435841, 435628, 435627, 435626, 435625, 435624, 435622, 435609, 435603, 435600, 435598, 434936, 434922, 434920, 434900, 434898, 434896, 434890, 434877, 434876, 434873, 434870, 434865, 434863, 434861, 434854, 434846, 434835, 434819, 434206, 434199, 434191, 433595, 433592, 433591, 432826, 432817, 432811, 432803, 432801, 432623, 431465, 431464, 431404, 430973, 430970, 430822, 430577, 430568, 430559, 430556, 430550, 428503, 428451, 428450, 424636, 422723, 421981, 418537, 418535, 418074, 418063, 415950, 415936, 414851, 414846, 414845, 414225, 413594, 413592, 413591, 413586, 412961, 412339, 412337, 412334, 412329, 409196, 408395, 407923, 407785, 407784, 405197, 405001, 404713, 404708, 404082, 404081, 404078, 403546, 403540, 394243, 394237, 394234, 393741, 390175, 390171, 390169, 390167, 389093, 386381, 386374, 386043, 385393, 385389, 385017, 381822, 381821, 381818, 381800, 381428, 380369, 377932, 377926, 377568, 377563, 375255, 374975, 373414, 373411, 371535, 369999, 369985, 365037, 365017, 365005, 365002, 364972, 364699, 364680, 364135, 357916, 166624, 4146, 352936, 352441, 347652, 347650, 347649, 346813, 346811, 346755, 346751, 342634, 323820, 317529, 317512, 317510, 299895, 299065, 295923, 294142, 293074, 293066, 293046, 293035, 293031, 293015, 290570, 290559, 290550, 286136, 283428, 282996, 275165, 275161, 275150, 274742, 274736, 267755, 266581, 266575, 266494, 264119, 263646, 263619, 263613, 258971, 258897, 258891, 258876, 258403, 258382, 257543, 254682, 253698, 250090, 248394, 248391, 248389, 248373, 248370, 248368, 248365, 244753, 244743, 244738, 240732, 232413, 232399, 232065, 229153, 228813, 227087, 227062, 225730, 225726, 225693, 225334, 225304, 225302, 225092, 225090, 225085, 225079, 225077, 225054, 223241, 223239, 223169, 221861, 221802, 221787, 221754, 221727, 221714, 221706, 221492, 220702, 220697, 220694, 220688, 220687, 215744, 215305, 215299, 215277, 213517, 213508, 213497, 213078, 213073, 212481, 210819, 210816, 210756, 208855, 208228, 206184, 205706, 205239, 205238, 205236, 205234, 202709, 202708, 202707, 202702, 202699, 202695, 202694, 202692, 202691, 202689, 202680, 191948, 190764, 190762, 186523, 185984, 181633, 181629, 181627, 181612, 181611, 181610, 181609, 176627, 176626, 174961, 174081, 171541, 171527, 169945, 169935, 169933, 169501, 166628, 166625, 166622, 166620, 166615, 166234, 164921, 164265, 162051, 162049, 158724, 158196, 156221, 149315, 147646, 146459, 146456, 143188, 136384, 125825, 124850, 124829, 124185, 123397, 123396, 111889, 111886, 111549, 107702, 106321, 105046, 105045, 103605, 103603, 103602, 99949, 99935, 99089, 99084, 98719, 98384, 98382, 98085, 98081, 98078, 98075, 92539, 91362, 91354, 91351, 91347, 91346, 90317, 88345, 86408, 86404, 84880, 78533, 77214, 77212, 68917, 58292, 54019, 53760, 53759, 53341, 52857, 50720, 50717, 49544, 49530, 48838, 47508, 43771, 43551, 42072, 41561, 41537, 40737, 38064, 37348, 37338, 37335, 37122, 33797, 32679, 32677, 32347, 31175, 31154, 31114, 31015, 31008, 30775, 30390, 30383, 30360, 30354, 30177, 30173, 30037, 30026, 29984, 29973, 28332, 28120, 28110, 27975, 27974, 27681, 27285, 27259, 26842, 26832, 26298, 26151, 26146, 26069, 25972, 25720, 25712, 25495, 25312, 25309, 25307, 25305, 25303, 25299, 25284, 24851, 24826, 24821, 24721, 24718, 24680, 24673, 24664, 24663, 24519, 24516, 24398, 24395, 23085, 20954, 20952, 20946, 20916, 20910, 20276, 20203, 20197, 20195, 20191, 19973, 19964, 19963, 19962, 19214, 19072, 19068, 18404, 17993, 17988, 17973, 17899, 17891, 17683, 17679, 17677, 17668, 17657, 17638, 17265, 17127, 17117, 17097, 17071, 16818, 16743, 16741, 16644, 16371, 16340, 16296, 16277, 16255, 16249, 16095, 16077, 16015, 15996, 15884, 15876, 15872, 15587, 15447, 15311, 15247, 13790, 13781, 13705, 13676, 13670, 13662, 13657, 13652, 13644, 13641, 13639, 13610, 13552, 13470, 13268, 13033, 13022, 12883, 12879, 12845, 12655, 12512, 12463, 12184, 12146, 12019, 12014, 12006, 11923, 11883, 11739, 11703, 11660, 11626, 11487, 11458, 11292, 11194, 11155, 10894, 10827, 10822, 10657, 10656, 10331, 10239, 10074, 9965, 9964, 9513, 9485, 9435, 9330, 9324, 9309, 9280, 9122, 9031, 8821, 8780, 8455, 8324, 8255, 8174, 8053, 8035, 7946, 7797, 7795, 7792, 7689, 7686, 7680, 7622, 7620, 7616, 7539, 7477, 7240, 7233, 7232, 7177, 7040, 7037, 7033, 7032, 7015, 6859, 6767, 6613, 6080, 6041, 6039, 6037, 5995, 5587, 5514, 5513, 5512, 5509, 5507, 5505, 5494, 5441, 4867, 4865, 4845, 4646, 4064, 3992, 3991, 3856, 3855, 3779, 3701, 3700, 3645, 3539, 3471, 3468, 3299, 3296, 3089, 2813, 2009]"
1417,7,"[9483211, 3905480, 3838387, 2286174, 2277727, 539880, 13971]"
1492,325,"[15799587, 15098307, 15038929, 15003035, 14885360, 14845765, 14707400, 14623457, 14181458, 14131213, 13935496, 13831267, 13739132, 13661205, 13644153, 13527101, 13337760, 13294147, 13216963, 13086225, 12283813, 12211640, 12161388, 11546301, 11484873, 11060485, 10903631, 10110751, 9965599, 9802248, 9591514, 8790539, 8390095, 8137555, 8040801, 7357918, 7200601, 6984572, 6625181, 6612316, 6558735, 6509661, 6464941, 6390209, 6197919, 5806784, 5773462, 5451146, 5212595, 5164151, 5068074, 4922783, 4874060, 4827679, 4808527, 4788893, 4690759, 4629191, 4606184, 4596504, 4437783, 4427548, 4412097, 4394350, 4381713, 4371960, 4359328, 4351476, 4347197, 4238857, 4174700, 4155370, 4118918, 4061264, 4001527, 3988108, 3958601, 3884582, 3599526, 3542468, 3369337, 3341370, 3285112, 3251149, 3221376, 3139935, 3060863, 3041225, 2998765, 2952234, 2915651, 2885685, 2875650, 2768396, 2726810, 2595638, 2590352, 2583076, 2575224, 2550674, 2544166, 2521724, 2512806, 2485981, 2476626, 2440913, 2435505, 2399399, 2394980, 2388759, 2372027, 2364163, 2358098, 2342451, 2339422, 2327397, 2321169, 2317985, 2296012, 2276171, 2274367, 2270773, 2267019, 2260940, 2251010, 2241215, 2236716, 2230309, 2227128, 2219970, 2217374, 2196425, 2170562, 2165923, 2160292, 2148357, 2145303, 2140306, 2138399, 2124405, 2121321, 2118759, 2115234, 2105437, 2074723, 2048423, 1997888, 1995135, 1967614, 1963903, 1949734, 1947162, 1942071, 1939796, 1911314, 1890416, 1846090, 1705380, 1693264, 1688263, 1685874, 1664835, 1660301, 1646529, 1642319, 1624215, 1610354, 1605394, 1595950, 1589783, 1582031, 1572791, 1503281, 1442895, 1402435, 1374366, 1347074, 1329989, 1250552, 1202292, 1150364, 1140418, 1074374, 1020966, 997731, 970230, 964643, 939372, 906944, 898562, 862569, 845800, 823525, 822336, 807331, 806066, 803552, 800703, 770661, 767083, 761424, 757642, 756573, 755560, 750825, 750160, 747959, 736700, 728986, 711452, 684110, 655076, 654432, 651503, 634601, 612376, 603310, 593132, 587081, 579534, 570470, 564355, 557965, 548591, 540741, 533533, 531121, 517880, 517446, 510302, 503740, 402277, 391100, 382673, 374770, 372493, 365229, 357082, 353673, 345564, 336194, 329593, 326392, 286195, 282193, 261416, 255140, 254759, 250701, 248507, 246601, 239154, 236644, 222065, 212187, 208334, 202349, 195840, 179353, 177428, 177214, 170511, 166147, 158325, 150782, 143270, 133455, 118247, 103409, 93290, 91823, 91502, 91431, 91040, 86418, 82500, 82110, 81839, 81406, 78651, 75011, 73737, 71216, 70960, 70448, 70366, 69773, 68010, 67347, 66274, 65148, 64799, 64517, 60983, 60231, 59752, 59246, 58684, 57068, 56252, 55744, 55459, 55262, 54876, 54114, 53028, 52728, 52371, 52157, 51766, 50513, 50221, 50079, 49474, 49078, 42801, 42063, 40796, 36848, 36803, 35875, 35260, 35038, 34598, 34423]"
